task,sample_num,full_answer,extracted_code,generated_grids,average_percentage_correct,count_perfect_scores,temperature,generation_step
834ec97d,11,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                result[i][j] = 4
                            elif j % 2 == 1:
                                result[i][j] = 0
    return result
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                result[i][j] = 4
                            elif j % 2 == 1:
                                result[i][j] = 0
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,12,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j != c:
                                output[i][j] = 4 if j % 2 == 0 else 0
    
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j != c:
                                output[i][j] = 4 if j % 2 == 0 else 0
    
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,13,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,14,"```python
def transform_grid(grid):
    n = len(grid)
    m = len(grid[0])
    result = [[0] * m for _ in range(n)]
    
    for i in range(n):
        for j in range(m):
            if grid[i][j] != 0:
                # Center Check
                if n % 2 == 1 and m % 2 == 1 and i == n // 2 and j == m // 2:
                    result[i][j] = grid[i][j]
                else:
                    # Set Original Cell
                    result[i][j] = 4
                    # Move Value Down
                    if i + 1 < n:
                        result[i + 1][j] = grid[i][j]
                    # Fill Column Above
                    for k in range(i):
                        result[k][j] = 4
                    # Checkerboard Pattern
                    for k in range(i):
                        for l in range(m):
                            if l != j:
                                if l % 2 == 0:
                                    result[k][l] = 4
                                else:
                                    result[k][l] = 0
    
    return result
```","def transform_grid(grid):
    n = len(grid)
    m = len(grid[0])
    result = [[0] * m for _ in range(n)]
    
    for i in range(n):
        for j in range(m):
            if grid[i][j] != 0:
                # Center Check
                if n % 2 == 1 and m % 2 == 1 and i == n // 2 and j == m // 2:
                    result[i][j] = grid[i][j]
                else:
                    # Set Original Cell
                    result[i][j] = 4
                    # Move Value Down
                    if i + 1 < n:
                        result[i + 1][j] = grid[i][j]
                    # Fill Column Above
                    for k in range(i):
                        result[k][j] = 4
                    # Checkerboard Pattern
                    for k in range(i):
                        for l in range(m):
                            if l != j:
                                if l % 2 == 0:
                                    result[k][l] = 4
                                else:
                                    result[k][l] = 0
    
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,15,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                result[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                result[i][j] = 0
    return result
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    result[r][c] = 4
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    for i in range(r):
                        result[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                result[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                result[i][j] = 0
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,16,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j != c:
                                output[i][j] = 4 if j % 2 == 0 else 0
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j != c:
                                output[i][j] = 4 if j % 2 == 0 else 0
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,17,"```python
def transform_grid(grid):
    n = len(grid)
    m = len(grid[0])
    result = [[0] * m for _ in range(n)]
    
    for i in range(n):
        for j in range(m):
            if grid[i][j] != 0:
                if n % 2 == 1 and m % 2 == 1 and i == n // 2 and j == m // 2:
                    result[i][j] = grid[i][j]
                else:
                    result[i][j] = 4
                    if i + 1 < n:
                        result[i + 1][j] = grid[i][j]
                    for k in range(i):
                        result[k][j] = 4
                    for k in range(i):
                        for l in range(m):
                            if l % 2 == 0 and l != j:
                                result[k][l] = 4
                            elif l % 2 == 1:
                                result[k][l] = 0
    return result
```","def transform_grid(grid):
    n = len(grid)
    m = len(grid[0])
    result = [[0] * m for _ in range(n)]
    
    for i in range(n):
        for j in range(m):
            if grid[i][j] != 0:
                if n % 2 == 1 and m % 2 == 1 and i == n // 2 and j == m // 2:
                    result[i][j] = grid[i][j]
                else:
                    result[i][j] = 4
                    if i + 1 < n:
                        result[i + 1][j] = grid[i][j]
                    for k in range(i):
                        result[k][j] = 4
                    for k in range(i):
                        for l in range(m):
                            if l % 2 == 0 and l != j:
                                result[k][l] = 4
                            elif l % 2 == 1:
                                result[k][l] = 0
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,18,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output_grid = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output_grid[r][c] = grid[r][c]
                else:
                    output_grid[r][c] = 4
                    if r + 1 < rows:
                        output_grid[r + 1][c] = grid[r][c]
                    for above_r in range(r):
                        for above_c in range(cols):
                            if above_c == c:
                                output_grid[above_r][above_c] = 4
                            elif above_c % 2 == 0:
                                output_grid[above_r][above_c] = 4
                            else:
                                output_grid[above_r][above_c] = 0
    return output_grid
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output_grid = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output_grid[r][c] = grid[r][c]
                else:
                    output_grid[r][c] = 4
                    if r + 1 < rows:
                        output_grid[r + 1][c] = grid[r][c]
                    for above_r in range(r):
                        for above_c in range(cols):
                            if above_c == c:
                                output_grid[above_r][above_c] = 4
                            elif above_c % 2 == 0:
                                output_grid[above_r][above_c] = 4
                            else:
                                output_grid[above_r][above_c] = 0
    return output_grid","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,19,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1:
                                output[i][j] = 0
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1:
                                output[i][j] = 0
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,20,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1:
                                output[i][j] = 0
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1:
                                output[i][j] = 0
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.3,0
834ec97d,21,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                output[i][j] = 0
    
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                    for i in range(r):
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                output[i][j] = 0
    
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.5,0
834ec97d,22,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                output[i][j] = 0
    return output
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    output = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    output[r][c] = grid[r][c]
                else:
                    output[r][c] = 4
                    if r + 1 < rows:
                        output[r + 1][c] = grid[r][c]
                    for i in range(r):
                        output[i][c] = 4
                        for j in range(cols):
                            if j % 2 == 0 and j != c:
                                output[i][j] = 4
                            elif j % 2 == 1 and j != c:
                                output[i][j] = 0
    return output","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.5,0
834ec97d,23,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                # Center Check
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    # Set Original Cell
                    result[r][c] = 4
                    # Move Value Down
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    # Fill Column Above
                    for i in range(r):
                        result[i][c] = 4
                    # Checkerboard Pattern
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                # Center Check
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    # Set Original Cell
                    result[r][c] = 4
                    # Move Value Down
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    # Fill Column Above
                    for i in range(r):
                        result[i][c] = 4
                    # Checkerboard Pattern
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.5,0
834ec97d,24,"```python
def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                # Center Check
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    # Set Original Cell to 4
                    result[r][c] = 4
                    # Move Value Down
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    # Fill Column Above with 4
                    for i in range(r):
                        result[i][c] = 4
                    # Checkerboard Pattern
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result
```","def transform_grid(grid):
    rows = len(grid)
    cols = len(grid[0])
    result = [[0] * cols for _ in range(rows)]
    
    for r in range(rows):
        for c in range(cols):
            if grid[r][c] != 0:
                # Center Check
                if rows % 2 == 1 and cols % 2 == 1 and r == rows // 2 and c == cols // 2:
                    result[r][c] = grid[r][c]
                else:
                    # Set Original Cell to 4
                    result[r][c] = 4
                    # Move Value Down
                    if r + 1 < rows:
                        result[r + 1][c] = grid[r][c]
                    # Fill Column Above with 4
                    for i in range(r):
                        result[i][c] = 4
                    # Checkerboard Pattern
                    for i in range(r):
                        for j in range(cols):
                            if j != c:
                                result[i][j] = 4 if j % 2 == 0 else 0
    
    return result","[[[4, 0, 4], [4, 0, 4], [4, 4, 4]], [[4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]], [[4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 0, 4, 0, 4, 0, 4, 0, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4]]]",0.45999999999999996,0,0.5,0
